3/27/2018 0:47	305.53	5.2839	14633	223.39	5.2657	8.24E+05	223.39	5.2657	7.97E+05	2.3854	0.041253	97.573	1.7	97.909	48.755	2.3029	3813.3	3696.6	2.17E+05	5261.2	6.29E+05	8.60E+05	1.76E+05	5265.7	6.51E+05	0.51576	0.53177	0.70464	0.99566	0.043074	0.059249	0.70959	0.060615	0.73116	0.99656	54.495	0.84695	116.75	1.5185	0	17896	8693.5	12032	43987	0.025613	1	1858.3	48.444	25.916	17.93	50.403	46.593	25.611	1856.9	1.5802	1.0747	17.751	12.037	34.564	16.819	1.1103	0.77817
3/27/2018 0:48	359.17	6.2114	14199	262.65	6.19	8.04E+05	262.65	6.19	7.73E+05	2.9696	0.051356	96.979	1.7	97.472	40.624	2.3025	3194.3	3077.6	2.55E+05	6184.7	6.10E+05	8.66E+05	2.06E+05	6190	6.36E+05	0.51591	0.53192	0.70468	0.99566	0.043037	0.063175	0.70963	0.064454	0.73128	0.99656	54.449	0.84703	116.68	1.5178	0	17910	8662.6	12007	43953	0.025593	1	1857.2	48.405	25.905	17.936	50.417	46.593	25.595	1857.4	1.5599	1.0776	17.75	12.037	34.564	16.82	1.1107	0.77845
3/27/2018 0:49	356.64	6.1677	14219	260.79	6.1465	8.05E+05	260.79	6.1465	7.74E+05	2.8902	0.049982	97.06	1.7	97.504	39.827	2.3026	3133.5	3016.7	2.53E+05	6141.3	6.11E+05	8.70E+05	2.05E+05	6146.5	6.36E+05	0.51592	0.53194	0.70468	0.99566	0.043034	0.062633	0.70963	0.063924	0.73124	0.99656	54.447	0.84702	116.7	1.518	0	17879	8668.2	12005	43905	0.025577	1	1861	48.4	25.888	17.945	50.423	46.593	25.582	1859.6	1.5651	1.1122	17.751	12.037	34.564	16.82	1.1101	0.77807
3/27/2018 0:50	306.4	5.2988	14576	223.95	5.2806	8.21E+05	223.95	5.2806	7.95E+05	2.3931	0.041386	97.565	1.7	97.903	47.312	2.3037	3708.8	3591.9	2.17E+05	5276.1	6.28E+05	8.53E+05	1.76E+05	5280.6	6.50E+05	0.51564	0.53164	0.70459	0.99567	0.043109	0.059333	0.70954	0.060699	0.7309	0.99657	54.542	0.84683	116.92	1.5201	0	17881	8691.6	12026	43955	0.025617	1	1848.9	48.47	25.865	17.955	50.386	46.593	25.558	1848.6	1.5862	1.1001	17.75	12.037	34.564	16.82	1.1107	0.77851
3/27/2018 0:51	304	5.2574	14617	222.24	5.2394	8.22E+05	222.24	5.2394	7.96E+05	2.4538	0.042437	97.504	1.7	97.92	48.673	2.3032	3805.6	3688.8	2.16E+05	5234.9	6.28E+05	8.45E+05	1.75E+05	5239.4	6.50E+05	0.51589	0.53191	0.70466	0.99568	0.043044	0.059685	0.7096	0.06104	0.73106	0.99657	54.463	0.84694	116.83	1.5192	0	17870	8688.6	12017	43934	0.025599	1	1853.2	48.4	25.827	17.959	50.387	46.596	25.526	1851.1	1.5859	1.0605	17.749	12.036	34.564	16.82	1.1113	0.77893
3/27/2018 0:52	349.31	6.0409	14248	255.29	6.0203	8.07E+05	255.29	6.0203	7.77E+05	2.9147	0.050408	97.035	1.7	97.558	40.933	2.304	3223.9	3106.9	2.48E+05	6015.2	6.13E+05	8.66E+05	2.01E+05	6020.3	6.38E+05	0.51573	0.53175	0.7046	0.99569	0.043087	0.062848	0.70955	0.064138	0.73082	0.99658	54.518	0.84682	116.98	1.5207	0	17897	8665.1	12022	43954	0.025612	1	1856.7	48.437	25.798	17.975	50.437	46.615	25.494	1853.6	1.581	1.0751	17.749	12.036	34.565	16.82	1.111	0.77872
3/27/2018 0:53	344.29	5.9542	14257	251.6	5.9338	8.07E+05	251.6	5.9338	7.77E+05	2.7263	0.047148	97.227	1.7	97.6	40.979	2.3041	3227.1	3110.1	2.44E+05	5928.8	6.13E+05	8.60E+05	1.98E+05	5933.8	6.38E+05	0.51574	0.53175	0.70459	0.9957	0.043086	0.06157	0.70954	0.062887	0.73077	0.99658	54.518	0.8468	117.01	1.5211	0	17887	8676.3	12013	43926	0.025555	1	1847.3	48.433	25.778	17.975	50.428	46.613	25.473	1848	1.569	1.0968	17.749	12.036	34.565	16.82	1.1113	0.77889
3/27/2018 0:54	321.29	5.5565	14459	234.78	5.5375	8.16E+05	234.78	5.5375	7.89E+05	2.5402	0.043931	97.416	1.7	97.776	46.054	2.3043	3613.7	3496.6	2.28E+05	5532.8	6.22E+05	8.56E+05	1.84E+05	5537.5	6.45E+05	0.51569	0.5317	0.70458	0.9957	0.043099	0.06032	0.70953	0.061664	0.73071	0.99658	54.535	0.84677	117.05	1.5214	0	17879	8684.3	12006	43930	0.025572	1	1849.5	48.446	25.776	17.982	50.449	46.611	25.468	1847.9	1.5818	1.0882	17.749	12.036	34.565	16.82	1.1115	0.77904
3/27/2018 0:55	313.75	5.426	14505	229.25	5.4075	8.18E+05	229.25	5.4075	7.91E+05	2.5612	0.044293	97.395	1.7	97.839	46.566	2.3044	3652.7	3535.6	2.23E+05	5402.9	6.24E+05	8.53E+05	1.80E+05	5407.5	6.47E+05	0.51568	0.5317	0.70457	0.9957	0.043101	0.060464	0.70952	0.061805	0.73067	0.99658	54.538	0.84675	117.08	1.5217	0	17889	8684	11994	43932	0.025577	1	1848.2	48.445	25.76	17.995	50.391	46.621	25.453	1846.2	1.5829	1.0758	17.748	12.035	34.565	16.82	1.1118	0.77929
3/27/2018 0:56	374.07	6.4692	14067	273.28	6.4471	7.99E+05	273.28	6.4471	7.67E+05	3.0512	0.052767	96.896	1.7	97.363	37.251	2.3048	2947.3	2830.1	2.65E+05	6441.7	6.05E+05	8.77E+05	2.15E+05	6447.1	6.32E+05	0.51563	0.53165	0.70455	0.99571	0.043114	0.063799	0.7095	0.065069	0.73056	0.99659	54.557	0.8467	117.15	1.5224	0	17898	8660.2	12016	43933	0.025571	1	1864.2	48.455	25.736	17.993	50.414	46.623	25.432	1860.7	1.5717	1.0967	17.748	12.035	34.565	16.82	1.1118	0.77927
3/27/2018 0:57	375.38	6.4918	14038	274.25	6.4697	7.98E+05	274.25	6.4697	7.66E+05	3.0548	0.052829	96.892	1.7	97.344	37.489	2.3046	2963.5	2846.3	2.66E+05	6464.3	6.04E+05	8.77E+05	2.16E+05	6469.7	6.31E+05	0.51572	0.53174	0.70457	0.99571	0.043093	0.063803	0.70952	0.065072	0.7306	0.99659	54.531	0.84673	117.13	1.5222	0	17891	8659.7	12000	43880	0.025556	1	1855.3	48.431	25.719	18.002	50.447	46.623	25.411	1855.1	1.5642	1.1257	17.748	12.035	34.566	16.82	1.1119	0.77933
3/27/2018 0:58	343.92	5.9477	14251	251.28	5.9275	8.06E+05	251.28	5.9275	7.77E+05	2.8168	0.048713	97.135	1.7	97.593	42.068	2.3046	3309.9	3192.8	2.44E+05	5922.5	6.13E+05	8.63E+05	1.97E+05	5927.5	6.38E+05	0.5158	0.53182	0.70459	0.99571	0.043074	0.062171	0.70954	0.063474	0.73063	0.99659	54.507	0.84676	117.12	1.5221	0	17910	8670	12026	43950	0.025592	1	1844.3	48.409	25.702	18.001	50.349	46.625	25.395	1845	1.5638	1.1143	17.748	12.035	34.566	16.82	1.1116	0.77911
3/27/2018 0:59	305.45	5.2825	14605	223.22	5.2645	8.21E+05	223.22	5.2645	7.95E+05	2.4313	0.042047	97.527	1.7	97.911	47.861	2.3041	3745	3628	2.17E+05	5260.1	6.28E+05	8.52E+05	1.75E+05	5264.5	6.50E+05	0.51596	0.53199	0.70464	0.99571	0.043034	0.05952	0.70959	0.060878	0.73078	0.99659	54.456	0.84685	117.03	1.5212	0	17898	8690.3	12021	43964	0.025599	1	1853.1	48.368	25.698	18.012	50.335	46.632	25.392	1850.8	1.5598	1.0886	17.749	12.036	34.566	16.82	1.1107	0.77852
3/27/2018 1:00	323.16	5.5888	14467	236.21	5.5698	8.15E+05	236.21	5.5698	7.87E+05	2.5985	0.044939	97.357	1.7	97.769	45.141	2.3038	3537.2	3420.2	2.29E+05	5565.1	6.21E+05	8.51E+05	1.86E+05	5569.8	6.45E+05	0.51607	0.5321	0.70468	0.99571	0.043004	0.060626	0.70962	0.061958	0.7309	0.99659	54.419	0.84692	116.95	1.5204	0	17860	8682.1	11996	43899	0.025558	1	1852	48.339	25.7	18.022	50.34	46.638	25.389	1852.6	1.5792	1.0707	17.75	12.037	34.566	16.82	1.1099	0.77792
3/27/2018 1:01	361.23	6.2472	14129	263.91	6.2259	8.01E+05	263.91	6.2259	7.70E+05	2.8289	0.048924	97.122	1.7	97.459	38.972	2.3047	3075.8	2958.6	2.56E+05	6220.7	6.08E+05	8.76E+05	2.07E+05	6225.9	6.34E+05	0.51576	0.53178	0.70458	0.99572	0.043084	0.062264	0.70953	0.063565	0.73058	0.99659	54.52	0.84673	117.15	1.5223	0	17894	8669.7	12032	43950	0.025593	1	1853.4	48.419	25.699	18.029	50.38	46.653	25.386	1849.7	1.5872	1.0963	17.75	12.036	34.566	16.82	1.1102	0.77814
3/27/2018 1:02	318.71	5.5117	14493	232.84	5.493	8.17E+05	232.84	5.493	7.90E+05	2.609	0.04512	97.346	1.7	97.81	45.03	2.3047	3534.9	3417.7	2.26E+05	5488.4	6.23E+05	8.52E+05	1.83E+05	5493	6.46E+05	0.51579	0.53181	0.70459	0.99572	0.043076	0.060765	0.70953	0.062099	0.7306	0.9966	54.511	0.84674	117.14	1.5223	0	17876	8680.9	12016	43930	0.025593	1	1854.9	48.41	25.692	18.035	50.412	46.653	25.379	1853	1.5776	1.0896	17.749	12.036	34.566	16.82	1.1109	0.77865
3/27/2018 1:03	380.88	6.5869	13982	278.27	6.5645	7.95E+05	278.27	6.5645	7.62E+05	3.0823	0.053305	96.864	1.7	97.299	36.381	2.3047	2878.2	2761	2.70E+05	6559	6.01E+05	8.78E+05	2.19E+05	6564.5	6.29E+05	0.51582	0.53185	0.70459	0.99572	0.043069	0.063968	0.70954	0.065232	0.73059	0.9966	54.502	0.84675	117.15	1.5224	0	17879	8657.4	12017	43917	0.02557	1	1852.6	48.4	25.677	18.032	50.376	46.653	25.363	1852.5	1.5864	1.0992	17.748	12.036	34.566	16.821	1.1111	0.77874
3/27/2018 1:04	372.79	6.447	14003	272.28	6.4251	7.96E+05	272.28	6.4251	7.64E+05	3.1085	0.053758	96.838	1.7	97.357	37.313	2.3054	2953.7	2836.3	2.64E+05	6419.7	6.03E+05	8.68E+05	2.14E+05	6425.1	6.30E+05	0.51559	0.53162	0.70452	0.99572	0.043126	0.064199	0.70947	0.065461	0.73037	0.9966	54.575	0.84662	117.28	1.5237	0	17913	8655.9	11998	43920	0.025571	1	1845.1	48.457	25.68	18.044	50.377	46.653	25.368	1844.3	1.5763	1.13	17.748	12.035	34.566	16.821	1.1118	0.77923
3/27/2018 1:05	377.11	6.5217	14012	275.54	6.4995	7.96E+05	275.54	6.4995	7.63E+05	2.98	0.051536	96.968	1.7	97.332	36.779	2.3045	2907	2789.9	2.68E+05	6494	6.02E+05	8.81E+05	2.17E+05	6499.5	6.29E+05	0.51587	0.5319	0.70461	0.99572	0.043055	0.06326	0.70956	0.064539	0.73066	0.9966	54.485	0.84679	117.1	1.5219	0	17862	8662.8	12017	43910	0.025578	1	1854.4	48.388	25.685	18.054	50.417	46.654	25.379	1852.5	1.5705	1.135	17.748	12.035	34.566	16.821	1.1117	0.77919
3/27/2018 1:06	340.22	5.8837	14321	248.57	5.8637	8.10E+05	248.57	5.8637	7.81E+05	2.7773	0.04803	97.175	1.7	97.631	42.379	2.3046	3333.3	3216.2	2.41E+05	5858.7	6.16E+05	8.59E+05	1.95E+05	5863.7	6.40E+05	0.5158	0.53183	0.70459	0.99571	0.043073	0.061902	0.70954	0.063211	0.73063	0.99659	54.507	0.84676	117.12	1.5221	0	17881	8672.2	12026	43932	0.025592	1	1854.6	48.408	25.7	18.057	50.351	46.662	25.384	1853.3	1.5951	1.1141	17.749	12.036	34.566	16.821	1.1109	0.77864
3/27/2018 1:07	326.34	5.6438	14398	238.42	5.6246	8.13E+05	238.42	5.6246	7.85E+05	2.5838	0.044684	97.372	1.7	97.731	45.409	2.3048	3564.5	3447.3	2.31E+05	5619.9	6.19E+05	8.67E+05	1.87E+05	5624.6	6.43E+05	0.51577	0.53179	0.70458	0.99572	0.043082	0.0606	0.70953	0.061937	0.73057	0.9966	54.518	0.84673	117.16	1.5225	0	17870	8682.5	12016	43912	0.025583	1	1845.7	48.414	25.689	18.065	50.391	46.679	25.381	1844.6	1.5868	1.0966	17.749	12.036	34.566	16.821	1.111	0.77869
3/27/2018 1:08	324.62	5.6139	14410	237.06	5.5948	8.14E+05	237.06	5.5948	7.86E+05	2.6	0.044964	97.355	1.7	97.756	44.094	2.3057	3469.9	3352.5	2.30E+05	5590.2	6.21E+05	8.52E+05	1.86E+05	5594.8	6.44E+05	0.51559	0.53162	0.70451	0.99573	0.043128	0.060752	0.70946	0.062089	0.73028	0.9966	54.579	0.84658	117.34	1.5243	0	17868	8681	12011	43917	0.025561	1	1846.9	48.454	25.647	18.074	50.397	46.681	25.345	1846.4	1.5917	1.0847	17.748	12.035	34.566	16.821	1.1117	0.77922
3/27/2018 1:09	329.2	5.6932	14373	240.4	5.6738	8.13E+05	240.4	5.6738	7.84E+05	2.7531	0.047612	97.199	1.7	97.713	44.074	2.3057	3468.3	3350.9	2.33E+05	5669.1	6.19E+05	8.53E+05	1.89E+05	5673.8	6.43E+05	0.51559	0.53162	0.70451	0.99573	0.043128	0.06179	0.70946	0.063105	0.73026	0.9966	54.579	0.84658	117.36	1.5244	0	17831	8672.3	12035	43902	0.025575	1	1849.5	48.452	25.639	18.083	50.438	46.682	25.329	1845.4	1.6159	1.0727	17.747	12.034	34.566	16.821	1.1124	0.77968
3/27/2018 1:10	380.73	6.5843	13978	278.06	6.5619	7.95E+05	278.06	6.5619	7.62E+05	3.0004	0.051889	96.948	1.7	97.301	36.268	2.3055	2872.7	2755.3	2.70E+05	6556.5	6.01E+05	8.83E+05	2.19E+05	6561.9	6.29E+05	0.5157	0.53174	0.70454	0.99573	0.0431	0.063441	0.70949	0.064718	0.73034	0.99661	54.545	0.84663	117.31	1.5239	0	17844	8661.5	12013	43863	0.025534	1	1852.2	48.423	25.628	18.089	50.377	46.682	25.323	1852.7	1.6311	1.108	17.747	12.034	34.567	16.821	1.1121	0.77949
3/27/2018 1:11	358.6	6.2017	14160	261.9	6.1806	8.03E+05	261.9	6.1806	7.73E+05	2.9473	0.050971	97.002	1.7	97.483	39.304	2.3055	3104.6	2987.3	2.54E+05	6175.5	6.10E+05	8.69E+05	2.06E+05	6180.6	6.35E+05	0.51562	0.53165	0.70452	0.99573	0.043119	0.063097	0.70947	0.064383	0.73034	0.9966	54.568	0.84661	117.31	1.5239	0	17859	8665	11998	43877	0.025534	1	1854.3	48.446	25.655	18.096	50.387	46.683	25.341	1853.1	1.6217	1.1304	17.747	12.034	34.567	16.821	1.1122	0.77955
3/27/2018 1:12	349.25	6.0399	14207	255.13	6.0194	8.04E+05	255.13	6.0194	7.74E+05	2.8862	0.049913	97.064	1.7	97.547	41.287	2.3049	3251.3	3134	2.48E+05	6014.4	6.11E+05	8.65E+05	2.00E+05	6019.4	6.36E+05	0.51579	0.53182	0.70458	0.99572	0.043076	0.062644	0.70953	0.063937	0.73052	0.9966	54.512	0.84672	117.19	1.5228	0	17900	8667.9	11995	43915	0.02556	1	1844.5	48.405	25.663	18.1	50.379	46.683	25.346	1844.2	1.5971	1.1063	17.747	12.035	34.566	16.821	1.112	0.77941
3/27/2018 1:13	342.55	5.924	14302	250.18	5.9039	8.10E+05	250.18	5.9039	7.81E+05	2.5452	0.044017	97.411	1.7	97.603	42.806	2.3055	3372.1	3254.8	2.43E+05	5899	6.16E+05	8.66E+05	1.97E+05	5903.9	6.41E+05	0.51558	0.53161	0.70451	0.99573	0.04313	0.060382	0.70947	0.061727	0.73033	0.9966	54.58	0.8466	117.31	1.5239	0	17871	8683.4	12004	43914	0.025567	1	1854.8	48.459	25.669	18.114	50.404	46.683	25.356	1853	1.5813	1.1137	17.748	12.035	34.566	16.821	1.1117	0.77918
3/27/2018 1:14	321.24	5.5554	14453	234.61	5.5366	8.16E+05	234.61	5.5366	7.88E+05	2.7912	0.048272	97.16	1.7	97.77	47.281	2.3054	3708.5	3591.1	2.28E+05	5532	6.22E+05	8.55E+05	1.84E+05	5536.6	6.45E+05	0.51568	0.53171	0.70454	0.99573	0.043104	0.062026	0.70949	0.063334	0.73039	0.9966	54.549	0.84664	117.28	1.5236	0	17896	8672.4	12007	43934	0.025566	1	1848.5	48.431	25.652	18.121	50.366	46.683	25.347	1845.7	1.5793	1.0881	17.747	12.034	34.566	16.821	1.1123	0.77959
3/27/2018 1:15	372.47	6.4415	14018	271.99	6.4197	7.97E+05	271.99	6.4197	7.65E+05	2.9056	0.050249	97.044	1.7	97.344	39.756	2.3058	3140.5	3023.1	2.64E+05	6414.3	6.04E+05	8.82E+05	2.14E+05	6419.7	6.31E+05	0.51558	0.53161	0.7045	0.99573	0.043132	0.062827	0.70945	0.064119	0.73023	0.99661	54.585	0.84656	117.38	1.5246	0	17864	8666.6	11983	43862	0.025507	1	1844.3	48.455	25.633	18.13	50.419	46.683	25.33	1843.7	1.5749	1.1044	17.747	12.034	34.566	16.821	1.1122	0.77955
3/27/2018 1:16	378.87	6.5523	14011	276.68	6.53	7.97E+05	276.68	6.53	7.64E+05	3.284	0.056793	96.659	1.7	97.313	37.106	2.3057	2936.9	2819.5	2.69E+05	6524.6	6.03E+05	8.66E+05	2.17E+05	6530	6.30E+05	0.51568	0.53171	0.70453	0.99574	0.043106	0.065369	0.70948	0.066605	0.73029	0.99661	54.553	0.84661	117.35	1.5243	0	17882	8646.3	12025	43903	0.025573	1	1857.7	48.427	25.616	18.128	50.353	46.697	25.313	1854.8	1.5883	1.128	17.747	12.034	34.567	16.821	1.1122	0.77953
3/27/2018 1:17	327.49	5.6636	14390	239.15	5.6445	8.13E+05	239.15	5.6445	7.85E+05	2.5559	0.044202	97.4	1.7	97.727	44.516	2.3058	3500.3	3382.8	2.32E+05	5639.8	6.19E+05	8.64E+05	1.88E+05	5644.5	6.43E+05	0.51572	0.53176	0.70453	0.99575	0.043097	0.060424	0.70948	0.061766	0.73024	0.99661	54.543	0.84659	117.38	1.5247	0	17889	8684.5	11993	43929	0.025574	1	1844.4	48.412	25.581	18.137	50.363	46.7	25.278	1845.6	1.5797	1.1146	17.747	12.035	34.567	16.821	1.1118	0.77927
3/27/2018 1:18	333.89	5.7743	14332	243.72	5.7548	8.11E+05	243.72	5.7548	7.83E+05	2.6121	0.045173	97.343	1.7	97.68	42.725	2.3068	3368.6	3251	2.37E+05	5750.1	6.17E+05	8.60E+05	1.92E+05	5754.8	6.42E+05	0.51555	0.53159	0.70447	0.99576	0.043141	0.060846	0.70942	0.062182	0.72993	0.99662	54.603	0.84644	117.58	1.5266	0	17858	8681.2	12025	43920	0.025585	1	1849	48.447	25.528	18.145	50.396	46.711	25.231	1846.5	1.5952	1.0876	17.746	12.034	34.567	16.821	1.1122	0.77951
3/27/2018 1:19	397.14	6.8681	13837	289.87	6.845	7.89E+05	289.87	6.845	7.55E+05	3.4046	0.058879	96.537	1.7	97.139	36.159	2.3069	2868.6	2751	2.82E+05	6839.4	5.96E+05	8.78E+05	2.28E+05	6845	6.24E+05	0.51564	0.53169	0.70448	0.99577	0.043121	0.0662	0.70943	0.067418	0.72989	0.99663	54.58	0.84644	117.62	1.527	0	17876	8640.6	12015	43887	0.025547	1	1850.3	48.419	25.477	18.154	50.386	46.713	25.181	1847.8	1.6016	1.1076	17.746	12.034	34.568	16.821	1.1125	0.77974
3/27/2018 1:20	359.26	6.213	14107	262.18	6.1921	8.01E+05	262.18	6.1921	7.70E+05	2.8813	0.049829	97.069	1.7	97.469	39.073	2.3073	3090.8	2973	2.55E+05	6187.1	6.07E+05	8.74E+05	2.06E+05	6192.1	6.34E+05	0.51564	0.53169	0.70447	0.99578	0.043123	0.062653	0.70942	0.063948	0.72978	0.99664	54.585	0.8464	117.7	1.5277	0	17892	8667.6	12048	43969	0.025605	1	1843.1	48.414	25.439	18.163	50.365	46.713	25.146	1843.2	1.5853	1.1479	17.745	12.034	34.568	16.822	1.1124	0.77968
3/27/2018 1:21	366.77	6.343	14065	267.59	6.3217	8.00E+05	267.59	6.3217	7.68E+05	2.9115	0.050351	97.038	1.7	97.414	37.854	2.3079	3001.6	2883.7	2.60E+05	6316.6	6.06E+05	8.69E+05	2.10E+05	6321.7	6.33E+05	0.5155	0.53155	0.70442	0.99579	0.043159	0.06289	0.70937	0.064183	0.72958	0.99664	54.631	0.8463	117.82	1.529	0	17885	8665	12011	43913	0.025565	1	1851.1	48.446	25.414	18.165	50.422	46.713	25.124	1848.5	1.569	1.1196	17.745	12.033	34.568	16.822	1.1128	0.77995
3/27/2018 1:22	334.85	5.7909	14291	244.31	5.7715	8.09E+05	244.31	5.7715	7.81E+05	2.6729	0.046225	97.281	1.7	97.661	43.231	2.3079	3410.8	3292.9	2.37E+05	5766.8	6.16E+05	8.61E+05	1.92E+05	5771.5	6.40E+05	0.51552	0.53157	0.70442	0.99579	0.043154	0.06127	0.70937	0.062597	0.72959	0.99664	54.626	0.84631	117.82	1.5289	0	17898	8677.5	12015	43966	0.025609	1	1839.2	48.441	25.409	18.17	50.38	46.718	25.107	1839.3	1.5729	1.1093	17.744	12.033	34.569	16.822	1.113	0.78012
3/27/2018 1:23	350.46	6.0608	14226	255.71	6.0404	8.07E+05	255.71	6.0404	7.77E+05	2.9443	0.050919	97.005	1.7	97.548	40.664	2.3077	3213.5	3095.7	2.49E+05	6035.5	6.13E+05	8.69E+05	2.01E+05	6040.4	6.38E+05	0.51559	0.53164	0.70444	0.99579	0.043138	0.063094	0.70939	0.064381	0.72965	0.99664	54.605	0.84634	117.79	1.5286	0	17880	8664.4	12009	43914	0.025587	1	1853.7	48.423	25.407	18.178	50.374	46.716	25.099	1852.9	1.5775	1.1019	17.744	12.033	34.569	16.822	1.1132	0.78021
3/27/2018 1:24	352.91	6.1032	14188	257.57	6.0827	8.04E+05	257.57	6.0827	7.74E+05	2.742	0.047419	97.211	1.7	97.528	39.905	2.3071	3151.1	3033.4	2.50E+05	6077.8	6.10E+05	8.68E+05	2.02E+05	6082.7	6.36E+05	0.51581	0.53187	0.70451	0.99579	0.043082	0.06167	0.70946	0.062985	0.72985	0.99664	54.534	0.84647	117.66	1.5273	0	17871	8675.1	12019	43917	0.025567	1	1851.2	48.367	25.401	18.183	50.352	46.719	25.095	1847.6	1.5817	1.107	17.745	12.033	34.569	16.822	1.1123	0.7796
3/27/2018 1:25	320.12	5.5362	14536	233.63	5.5176	8.20E+05	233.63	5.5176	7.93E+05	2.7297	0.047207	97.223	1.7	97.805	45.27	2.3072	3558.6	3440.9	2.27E+05	5513.2	6.25E+05	8.53E+05	1.84E+05	5517.6	6.49E+05	0.5158	0.53186	0.7045	0.99579	0.043084	0.061588	0.70945	0.062904	0.72982	0.99664	54.537	0.84645	117.68	1.5275	0	17871	8674.3	12017	43927	0.025581	1	1863.8	48.368	25.392	18.184	50.327	46.736	25.085	1863.2	1.593	1.0927	17.746	12.034	34.569	16.822	1.1114	0.77895
3/27/2018 1:26	353.91	6.1205	14176	258.23	6.0999	8.04E+05	258.23	6.0999	7.74E+05	2.8777	0.049768	97.072	1.7	97.519	39.793	2.3077	3147.2	3029.4	2.51E+05	6095	6.11E+05	8.63E+05	2.03E+05	6099.9	6.36E+05	0.5156	0.53165	0.70444	0.99579	0.043135	0.06264	0.7094	0.063937	0.72966	0.99664	54.601	0.84635	117.78	1.5285	0	17874	8666.4	12029	43926	0.025578	1	1848.6	48.421	25.407	18.189	50.345	46.742	25.086	1848.9	1.5936	1.0892	17.746	12.034	34.569	16.822	1.1119	0.77933
3/27/2018 1:27	310.97	5.3779	14583	226.99	5.3599	8.22E+05	226.99	5.3599	7.95E+05	2.3728	0.041035	97.586	1.7	97.863	47.597	2.3068	3734.3	3616.6	2.21E+05	5355.5	6.27E+05	8.63E+05	1.78E+05	5359.9	6.50E+05	0.51583	0.53189	0.70452	0.99579	0.043074	0.059159	0.70947	0.060527	0.72994	0.99664	54.523	0.8465	117.6	1.5268	0	17868	8693.3	12014	43930	0.025569	1	1858.6	48.363	25.423	18.201	50.346	46.742	25.108	1855.9	1.6019	1.0961	17.746	12.034	34.569	16.822	1.112	0.7794
3/27/2018 1:28	318.25	5.5038	14463	232.3	5.4853	8.16E+05	232.3	5.4853	7.89E+05	2.5289	0.043735	97.427	1.7	97.805	45.409	2.3069	3569.3	3451.6	2.26E+05	5480.8	6.22E+05	8.50E+05	1.83E+05	5485.3	6.46E+05	0.51577	0.53182	0.70451	0.99578	0.043089	0.060232	0.70946	0.061578	0.72993	0.99664	54.542	0.84649	117.61	1.5268	0	17906	8685.4	11996	43950	0.025566	1	1845	48.382	25.443	18.201	50.342	46.742	25.128	1845.1	1.5806	1.0683	17.747	12.034	34.568	16.822	1.1113	0.77891
3/27/2018 1:29	329.87	5.7048	14365	240.74	5.6856	8.12E+05	240.74	5.6856	7.84E+05	2.7309	0.047228	97.222	1.7	97.712	43.485	2.3073	3426.4	3308.7	2.34E+05	5681	6.19E+05	8.55E+05	1.89E+05	5685.6	6.43E+05	0.51563	0.53168	0.70447	0.99578	0.043125	0.061635	0.70942	0.062953	0.72979	0.99664	54.586	0.84641	117.69	1.5276	0	17889	8675.7	12006	43925	0.025566	1	1848.6	48.417	25.444	18.208	50.415	46.742	25.128	1846	1.5657	1.0721	17.746	12.034	34.568	16.822	1.1118	0.77924
3/27/2018 1:30	343.11	5.9338	14280	250.41	5.9138	8.09E+05	250.41	5.9138	7.79E+05	2.7706	0.047915	97.181	1.7	97.598	42.636	2.3072	3360.3	3242.6	2.43E+05	5909	6.15E+05	8.69E+05	1.97E+05	5913.8	6.40E+05	0.51569	0.53174	0.70448	0.99579	0.04311	0.06189	0.70943	0.063202	0.72982	0.99664	54.568	0.84643	117.67	1.5275	0	17905	8673.2	12006	43929	0.025582	1	1850.3	48.401	25.434	18.214	50.376	46.742	25.124	1849.5	1.573	1.1004	17.745	12.033	34.568	16.822	1.1125	0.77971
3/27/2018 1:31	328.02	5.6728	14388	239.42	5.6537	8.13E+05	239.42	5.6537	7.85E+05	2.5644	0.044349	97.391	1.7	97.727	43.9	2.3069	3455.1	3337.4	2.33E+05	5649.1	6.19E+05	8.61E+05	1.88E+05	5653.7	6.43E+05	0.51574	0.5318	0.7045	0.99578	0.043096	0.060479	0.70945	0.06182	0.72991	0.99663	54.549	0.84647	117.62	1.5269	0	17845	8684.1	11995	43866	0.025547	1	1847.6	48.388	25.445	18.217	50.352	46.742	25.132	1847	1.5797	1.0941	17.746	12.034	34.568	16.822	1.112	0.77939
3/27/2018 1:32	321.55	5.5609	14446	234.76	5.5422	8.15E+05	234.76	5.5422	7.87E+05	2.5029	0.043285	97.454	1.7	97.773	45.776	2.3064	3594	3476.5	2.28E+05	5537.7	6.21E+05	8.54E+05	1.84E+05	5542.2	6.45E+05	0.51588	0.53193	0.70455	0.99578	0.043061	0.06003	0.7095	0.061378	0.73008	0.99663	54.505	0.84657	117.51	1.5259	0	17862	8686.3	11987	43897	0.025539	1	1848.8	48.356	25.46	18.216	50.368	46.742	25.147	1845.7	1.6112	1.0748	17.747	12.034	34.568	16.822	1.1114	0.77894
