oilfield,d,th,l,start_year,producer,liq_vol_flow,oil_mass_flow,w_cut,pressure,ingibition,object,report_year,liquid_speed,pipe_age,steel,accident_in_year
12,219.0,10.0,0.75,1999.0,5,692.0,18.15000057220459,96.95019362954456,17.0,0.0,4.0,2016.0,0.2127328045135202,17.0,Ст.20,2.0
12,219.0,10.0,1.0,1997.0,5,5842.0,546.2999877929689,89.12645422894022,11.0,1.0,4.0,2014.0,1.7959321444624061,17.0,Ст.20,1.0
12,219.0,10.0,1.0,1997.0,5,4252.666666666667,230.0666656494141,93.64496593934211,11.653333333333334,1.0,10.333333333333334,2015.0,1.3073435067357857,18.0,Ст.20,3.0
12,219.0,10.0,1.0,1997.0,5,4204.0,239.6999969482422,93.3701016488106,25.0,1.0,4.0,2016.0,1.2923825291543911,19.0,Ст.20,1.0
12,273.0,6.0,0.35,1996.0,13,3253.0,207.6999969482422,92.57572627241251,15.0,0.0,14.0,2016.0,0.6435397389100443,20.0,Ст.20,1.0
12,273.0,14.0,1.3,1996.0,13,3224.0,207.5,92.51615788562523,6.0,0.0,14.0,2016.0,0.6378026800633209,20.0,Ст.20,1.0
12,273.0,10.0,0.78,2000.0,13,5958.0,496.3999938964844,90.31202928451712,14.0,1.0,4.0,2013.0,1.1786688485785564,13.0,Ст.20А,1.0
12,273.0,10.0,0.78,2000.0,13,6266.0,413.2999877929688,92.3303322509637,,0.0,4.0,2014.0,1.2396003701230671,14.0,Ст.20А,1.0
12,273.0,10.0,0.78,2000.0,13,9719.0,432.5500030517578,94.81927966981964,6.15,0.0,6.5,2016.0,1.9227060321139624,16.0,Ст.20А,4.0
12,273.0,10.0,1.2,2000.0,13,7473.0,418.3999938964844,93.48974145845224,5.7,0.0,4.0,2015.0,1.4783807159160043,15.0,Ст.20А,1.0
12,273.0,10.0,2.77,2007.0,13,8647.0,641.2000122070312,91.37757130168778,11.0,0.0,4.0,2014.0,1.7106326844006003,7.0,Ст.20А,1.0
12,89.0,10.0,0.42,2001.0,13,1290.0,95.5999984741211,91.38241691197304,13.25,0.0,14.0,2013.0,2.4011887380808337,12.0,Ст.20А,2.0
12,89.0,10.0,0.42,2001.0,13,1484.0,53.29999923706055,95.8236676926342,30.0,0.0,14.0,2014.0,2.7622977421022927,13.0,Ст.20А,2.0
12,89.0,10.0,0.42,2001.0,13,1509.75,43.5,96.64219985999199,27.7975,0.0,14.0,2016.0,2.8102284475329764,15.0,Ст.20А,4.0
12,89.0,10.0,0.42,2001.0,13,1624.0,53.5,96.16937793561691,36.0,0.0,14.0,2017.0,3.0228918687157167,16.0,Ст.20А,1.0
12,89.0,6.0,0.25,1998.0,13,238.0,21.200000762939453,89.64236820258968,9.0,0.0,4.0,2013.0,0.4430100152428206,15.0,Ст.20,1.0
12,89.0,6.0,0.25,1998.0,13,270.0,23.0,90.0947459086994,10.0,0.0,4.0,2014.0,0.5025743870401747,16.0,Ст.20,2.0
12,89.0,10.0,0.6,1999.0,13,560.0,29.133333333333336,93.93842868104586,23.0,0.0,7.333333333333332,2013.0,1.0423765064536956,14.0,Ст.20,3.0
12,89.0,10.0,0.6,1995.0,13,656.3333333333334,27.61666679382324,95.16199466591549,22.5,0.0,5.0,2014.0,1.22169008405198,19.0,Ст.20,6.0
12,89.0,10.0,0.6,1995.0,13,349.0,18.200000762939453,93.936162869681,16.0,0.0,4.0,2016.0,0.6496239299148924,21.0,Ст.20,1.0
13,114.0,8.0,0.05,1999.0,1,109.5,8.900000095367432,90.56652301075138,14.0,0.0,19.0,2017.0,0.1242284359039539,18.0,Ст.10,2.0
13,114.0,6.0,0.25,1998.0,6,570.0,71.0,85.51611587107303,15.0,0.0,19.0,2015.0,0.6466685704589381,17.0,Ст.10,1.0
13,114.0,6.0,0.09,1999.0,1,109.0,30.29999923706055,67.67655297945322,25.0,0.0,19.0,2013.0,0.12366118277197236,14.0,Ст.10пс,1.0
13,114.0,8.0,0.9,2002.0,6,377.5,24.35000038146973,90.45988212101759,13.0,0.0,19.0,2015.0,0.4282761146460511,13.0,Ст.10,2.0
13,114.0,8.0,0.9,2002.0,6,486.0,15.600000127156575,96.23395408547306,14.0,0.0,19.0,2016.0,0.551370044286042,14.0,Ст.10,3.0
13,114.0,8.0,0.9,2002.0,6,455.0,24.899999618530273,93.63659605966515,14.0,0.0,19.0,2017.0,0.5162003501031874,15.0,Ст.10,1.0
13,114.0,10.0,1.95,1999.0,14,854.5,66.22500038146973,91.13491177928292,14.75,0.0,19.0,2016.0,0.9694356025564256,17.0,Ст.20,4.0
13,114.0,10.0,1.0,1998.0,14,610.0,33.900001525878906,93.53793337287858,14.0,0.0,19.0,2015.0,0.6920488210174599,17.0,Ст.20,1.0
13,114.0,10.0,1.0,1998.0,14,1699.75,84.3249988555908,93.77639905960993,14.0,0.0,19.0,2016.0,1.928377022171193,18.0,Ст.20,4.0
13,114.0,8.0,2.5,1991.0,14,843.0,71.0,90.20662638969351,8.0,0.0,19.0,2013.0,0.9563887805208506,22.0,Ст.20,1.0
13,114.0,6.0,0.12,2000.0,14,464.0,35.0,91.228949478749,24.0,0.0,19.0,2014.0,0.5264109064788548,14.0,Ст.20,1.0
13,114.0,5.0,0.7,1992.0,6,225.0,16.0,91.73126614987079,8.0,0.0,19.0,2013.0,0.2552639093916861,21.0,Ст.10,1.0
13,114.0,5.0,0.7,1992.0,6,378.25,18.249999809265137,94.38774337251171,18.0,0.0,19.0,2014.0,0.42912699434402335,22.0,Ст.10,4.0
13,114.0,8.0,0.35,1999.0,14,433.5,24.5,93.4277451067748,14.0,0.0,19.0,2016.0,0.4918084654279819,17.0,Ст.20,2.0
13,114.0,8.0,0.35,1999.0,14,35.0,8.800000190734863,70.76411896765826,13.0,0.0,19.0,2017.0,0.03970771923870672,18.0,Ст.20,1.0
13,114.0,8.0,0.3,1988.0,1,993.0,39.79999923706055,95.339469397754,12.0,0.0,19.0,2014.0,1.126564720115308,26.0,Ст.10пс,1.0
13,114.0,8.0,0.35,1999.0,1,455.0,23.0,94.12215691285459,14.0,0.0,19.0,2015.0,0.5162003501031874,16.0,Ст.10пс,1.0
13,114.0,8.0,3.04,1999.0,1,1869.0,89.80000305175781,94.41312957732914,11.0,0.0,19.0,2013.0,2.120392207346939,14.0,Ст.10,1.0
13,114.0,8.0,3.04,1999.0,1,1756.0,78.19999694824219,94.82174094478451,11.0,0.0,19.0,2015.0,1.9921929995191143,16.0,Ст.10,1.0
13,114.0,10.0,3.5,1999.0,14,714.0,49.9,91.87349358347991,12.0,0.0,19.0,2015.0,0.8100374724696171,16.0,Ст.20,1.0
13,114.0,10.0,3.5,1999.0,14,582.0,55.5,88.911532006713,14.0,0.0,19.0,2016.0,0.6602826456264946,17.0,Ст.20,1.0
13,114.0,8.0,1.0,1999.0,14,571.0,38.5,92.186237268814,12.0,0.0,19.0,2015.0,0.6478030767229012,16.0,Ст.20,2.0
13,114.0,8.0,1.0,1999.0,14,575.0,26.0,94.74216380182006,14.0,0.0,19.0,2016.0,0.6523411017787534,17.0,Ст.20,1.0
13,114.0,10.0,0.7,2002.0,6,1977.0,90.8000030517578,94.65951447155321,30.0,0.0,56.0,2017.0,2.2429188838549483,15.0,Ст.10,1.0
13,159.0,6.0,0.7,1990.0,13,218.0,7.300000190734862,96.10625123173945,10.0,0.0,19.0,2015.0,0.12713901596491853,25.0,Ст.20,1.0
13,159.0,8.0,0.4,2001.0,1,1012.0,62.0,92.87618347274568,23.0,0.0,19.0,2017.0,0.5902049731949429,16.0,Ст.10пс,1.0
13,159.0,4.5,1.4,1991.0,6,388.0,61.0,81.71901222728363,11.0,0.0,19.0,2014.0,0.2262841201577449,23.0,Ст.10,1.0
13,159.0,4.5,1.4,1991.0,6,410.0,61.0,82.69994327850254,13.5,0.0,19.0,2015.0,0.2391146630532872,24.0,Ст.10,2.0
13,159.0,6.0,0.05,1993.0,11,62.0,8.0,84.99624906226556,16.0,0.0,19.0,2015.0,0.03615880270561903,22.0,Ст.20,2.0
13,159.0,6.0,0.05,1993.0,11,66.0,8.0,85.90556730091612,16.0,0.0,19.0,2016.0,0.03849162868662672,23.0,Ст.20,1.0
13,159.0,6.0,0.7,1993.0,11,879.0,58.0,92.32743339418472,14.0,0.0,19.0,2014.0,0.5126385093264376,21.0,Ст.20С,1.0
13,159.0,5.0,0.18,2004.0,14,524.5,29.8,93.39343832686636,14.0,0.0,19.0,2016.0,0.305891806759632,12.0,Ст.20с,2.0
13,159.0,5.0,0.55,1987.0,1,913.0,76.69999694824219,90.23153965355179,10.0,0.0,19.0,2014.0,0.5324675301650028,27.0,Ст.20С,1.0
13,159.0,6.0,0.75,1987.0,1,101.0,70.4000015258789,18.950032781626867,17.0,0.0,19.0,2017.0,0.05890385602044392,30.0,Ст.10,1.0
13,159.0,5.0,1.2,1992.0,11,50.0,4.300000190734863,89.99999955643055,8.0,0.0,19.0,2013.0,0.029160324762595995,21.0,Ст.10,1.0
13,159.0,5.0,1.2,1992.0,11,39.0,26.0,22.48062015503876,12.0,0.0,19.0,2016.0,0.022745053314824883,24.0,Ст.10,1.0
13,159.0,6.0,2.3,1988.0,14,533.0,49.29999923706055,89.24473161196809,16.0,0.0,19.0,2014.0,0.3108490619692733,26.0,Ст.10пс,1.0
13,159.0,6.0,2.3,1988.0,14,988.0,53.79999923706055,93.66820459030924,14.0,0.0,19.0,2016.0,0.5762080173088968,28.0,Ст.10пс,1.0
13,159.0,6.0,3.3,1992.0,14,817.0,85.30000305175781,87.85972459483676,12.0,0.0,19.0,2013.0,0.4764797066208185,21.0,Ст.10пс,1.0
13,159.0,8.0,3.4,2002.0,6,3939.0,206.8999938964844,93.89232322285541,15.0,0.0,19.0,2016.0,2.2972503847973127,14.0,Ст.10,1.0
13,159.0,8.0,4.68,2008.0,12,655.0,72.2,87.18267353097816,14.0,0.0,30.0,2015.0,0.3820002543900075,7.0,Ст.20С,1.0
13,159.0,8.0,4.68,2008.0,12,1176.6666666666667,106.41666793823242,89.50841550928871,13.666666666666664,0.0,19.0,2016.0,0.6862396427464256,8.0,Ст.20С,6.0
13,159.0,8.0,4.68,2008.0,12,1160.0,95.32857077462332,90.44458706101538,15.285714285714285,0.0,19.0,2017.0,0.6765195344922271,9.0,Ст.20С,7.0
13,219.0,8.0,2.2,1987.0,1,1078.0,160.0,82.74151098071363,14.0,0.0,19.0,2016.0,0.3313959006727959,29.0,Ст.20,1.0
13,219.0,8.0,7.3,1999.0,14,2540.5,412.94998931884766,83.07343042992937,14.0,0.0,19.0,2015.0,0.7809937714835232,16.0,Ст.20,2.0
13,219.0,6.0,0.8,1998.0,14,332.0,77.0,73.03166152984029,15.0,0.0,19.0,2015.0,0.10206255939087963,17.0,Ст.20,1.0
13,219.0,6.0,3.1,2002.0,6,413.0,71.69999694824219,79.81305339595637,12.0,0.0,19.0,2016.0,0.12696336454347376,14.0,Ст.10пс,1.0
13,219.0,6.0,2.0,1993.0,3,1423.0,430.0,64.86296556570625,14.0,0.0,19.0,2016.0,0.4374548855819931,23.0,Ст.3сп,1.0
13,219.0,14.0,1.2,2004.0,11,1321.5,257.9000015258789,77.31276450254255,15.0,0.0,19.0,2016.0,0.4062520248043597,12.0,Ст.20,2.0
13,325.0,10.0,12.655999999999999,2009.0,3,3768.0,307.29998779296875,90.51683738850514,14.0,1.0,19.0,2016.0,0.5259697567389875,7.0,Ст.13ХФА,1.0
13,325.0,10.0,5.14,2009.0,11,6721.0,505.1000061035156,91.26133628191549,14.0,0.0,19.0,2016.0,0.9381748235251418,7.0,Ст.20С,1.0
17,114.0,4.5,1.0,1990.0,1,107.0,17.0,81.52575527059335,10.0,0.0,15.0,2013.0,0.12139217024404628,23.0,Ст.10,1.0
17,114.0,4.5,1.8,1991.0,1,78.0,21.4,68.09779367918902,10.0,0.0,15.0,2013.0,0.08849148858911783,22.0,Ст.10,1.0
17,114.0,4.5,1.8,1991.0,1,427.5,45.5,87.57486471122775,14.0,0.0,15.0,2015.0,0.4850014278442036,24.0,Ст.10,2.0
17,114.0,6.0,0.513,1998.0,5,461.0,178.7,54.92609594914998,10.0,0.0,52.0,2013.0,0.5230073876869658,15.0,Ст.10,1.0
17,114.0,6.0,0.513,1998.0,5,470.0,218.0,46.06630380999506,11.0,0.0,20.0,2014.0,0.5332179440626331,16.0,Ст.10,1.0
17,114.0,4.5,1.84,1993.0,1,18.0,8.300000190734862,46.38242770843111,8.0,0.0,15.0,2013.0,0.020421112751334892,20.0,Ст.10,1.0
17,114.0,5.0,0.8,1991.0,1,291.5,98.95000076293944,58.45964058712901,14.0,0.0,35.5,2014.0,0.33070857594522884,23.0,Ст.10,2.0
17,114.0,8.0,1.3,1990.0,14,132.0,44.599998474121094,60.711770195453575,14.0,0.0,56.0,2015.0,0.14975482684312252,25.0,Ст.20,1.0
17,114.0,4.5,1.33,1989.0,1,164.0,80.0999984741211,43.20760176253467,19.0,0.0,56.0,2017.0,0.1860590272899401,28.0,Ст.10,1.0
17,114.0,10.0,1.1,2004.0,13,198.0,22.4,86.84519614752175,12.0,0.0,6.0,2013.0,0.22463224026468376,9.0,Ст.10пс,1.0
17,114.0,10.0,1.1,2004.0,13,255.0,6.0999999046325675,97.21842229610917,,0.0,56.0,2016.0,0.2892990973105776,12.0,Ст.10пс,1.0
17,114.0,4.5,0.925,1988.0,1,174.0,12.899999618530273,91.37931059975256,14.0,0.0,56.0,2016.0,0.19740408992957054,28.0,Ст.10,1.0
17,114.0,4.5,0.7,1988.0,1,236.0,35.25,81.71413572266306,12.0,0.0,56.0,2015.0,0.2677434782952797,27.0,Ст.10,2.0
17,114.0,4.5,0.57,1988.0,13,215.25,99.52499961853027,45.32447770180188,14.0,0.0,47.0,2017.0,0.2442024733180464,29.0,Ст.10пс,4.0
17,114.0,4.5,0.27,1990.0,1,49.0,16.200000762939453,61.55671389905208,14.0,0.0,56.0,2017.0,0.05559080693418942,27.0,Ст.10пс,1.0
17,114.0,10.0,0.3,2005.0,13,272.0,92.1999969482422,60.584816626093435,14.0,0.0,56.0,2017.0,0.3085857037979494,12.0,Ст.20,1.0
17,159.0,10.0,1.4080000000000001,2006.0,12,42.0,9.300000190734863,74.2524911662933,14.0,0.0,20.0,2017.0,0.02449467280058064,11.0,Ст.20А,1.0
17,159.0,5.0,1.41,1989.0,14,417.0,68.0,81.03842507389437,18.0,0.0,56.0,2014.0,0.24319710852005055,25.0,Ст.10,1.0
17,159.0,6.0,2.2,1992.0,13,18.0,4.4,71.57622739018088,16.0,0.0,15.0,2014.0,0.010497716914534558,22.0,Ст.10сп,1.0
17,159.0,6.0,2.2,1992.0,13,44.0,21.24999952316284,47.77075713917583,12.0,0.0,15.0,2016.0,0.025661085791084483,24.0,Ст.10сп,2.0
17,159.0,5.0,1.15,1991.0,1,644.0,216.0,60.999566661851816,8.0,0.0,15.0,2013.0,0.3755849829422364,22.0,Ст.10,1.0
17,159.0,5.0,0.77,1989.0,1,562.5,167.0,65.79697084562325,12.0,0.0,6.0,2013.0,0.3280536535792049,24.0,Ст.10пс,2.0
17,159.0,5.0,1.74,1991.0,1,468.0,90.0999984741211,77.61379485337878,14.0,0.0,15.0,2015.0,0.2729406397778985,24.0,Ст.10,1.0
17,159.0,5.0,0.8,1987.0,11,62.5,29.449999809265137,45.217331232506616,12.0,0.0,56.0,2015.0,0.036450405953245,28.0,Ст.10пс,2.0
17,159.0,5.0,0.5,1987.0,11,94.0,49.70000076293945,38.5205334451516,12.0,0.0,56.0,2017.0,0.054821410553680464,30.0,Ст.10пс,1.0
17,159.0,5.0,1.6,1992.0,11,220.0,154.0,18.60465116279069,14.0,0.0,56.0,2016.0,0.12830542895542238,24.0,Ст.10,1.0
17,159.0,5.0,1.7,1990.0,11,86.0,23.899999618530273,67.68523577808237,13.0,0.0,56.0,2017.0,0.05015575859166512,27.0,Ст.10пс,1.0
17,159.0,5.0,0.56,1988.0,11,108.5,16.550000190734867,82.73960732445885,14.0,0.0,56.0,2015.0,0.0632779047348333,27.0,Ст.10,2.0
17,159.0,4.5,0.7,1988.0,11,126.0,46.0,57.54891103728313,8.0,0.0,6.0,2013.0,0.07348401840174193,25.0,Ст.10,1.0
17,159.0,4.5,0.7,1988.0,11,197.0,94.70000076293944,44.10167121922868,13.0,0.0,56.0,2016.0,0.11489167956462824,28.0,Ст.10,2.0
17,159.0,4.5,0.7,1988.0,11,181.0,79.19999694824219,49.11987861477438,13.0,0.0,56.0,2017.0,0.10556037564059748,29.0,Ст.10,1.0
17,159.0,5.0,2.75,1987.0,1,1091.0,218.45000457763672,76.81770626670495,14.0,0.0,56.0,2016.0,0.6362782863198446,29.0,Ст.10,2.0
17,159.0,5.0,0.75,1988.0,13,965.0,82.0999984741211,90.10724202022881,11.0,0.0,56.0,2014.0,0.5627942679181027,26.0,Ст.10,1.0
17,159.0,5.0,0.75,1987.0,1,35.0,2.700000047683716,91.02990017380823,14.0,0.0,56.0,2016.0,0.020412227333817198,29.0,Ст.10пс,1.0
17,159.0,5.0,1.0,1987.0,1,1330.0,530.0,53.663227837034434,,0.0,56.0,2016.0,0.7756646386850534,29.0,Ст.10пс,1.0
17,159.0,5.0,1.0,1987.0,1,86.0,22.0,70.25419145484047,14.0,0.0,56.0,2017.0,0.05015575859166512,30.0,Ст.10пс,1.0
17,159.0,5.0,0.75,1987.0,1,1029.0,101.6999969482422,88.50769578183355,11.0,0.0,56.0,2014.0,0.6001194836142256,27.0,Ст.10пс,1.0
17,159.0,6.0,1.0,1995.0,11,166.0,87.0,39.868518669405496,12.0,0.0,56.0,2014.0,0.0968122782118187,19.0,Ст.10,2.0
17,159.0,6.0,1.5,1995.0,11,888.0,416.0,45.52692227110831,12.0,0.0,56.0,2014.0,0.5178873677837049,19.0,Ст.10пс,1.0
17,159.0,6.0,1.5,1995.0,11,200.0,106.1999969482422,38.25581572776617,14.0,0.0,56.0,2017.0,0.11664129905038398,22.0,Ст.10пс,1.0
17,159.0,5.0,1.3,1991.0,11,70.0,15.800000190734865,73.75415250708494,14.0,0.0,56.0,2017.0,0.04082445466763439,26.0,Ст.10,1.0
17,159.0,6.0,1.33,1992.0,1,197.0,24.10000038146973,85.7749968235924,8.0,0.0,6.0,2013.0,0.11489167956462824,21.0,Ст.20,1.0
17,159.0,6.0,1.33,1992.0,1,62.0,21.5,59.67741935483871,11.0,0.0,56.0,2014.0,0.03615880270561903,22.0,Ст.20,1.0
17,159.0,5.0,0.23,1988.0,1,154.0,12.5,90.56176381757776,14.0,0.0,56.0,2016.0,0.08981380026879568,28.0,Ст.10пс,1.0
17,219.0,5.0,2.77,1988.0,11,667.5,143.6500015258789,74.5446051255494,14.0,0.0,56.0,2015.0,0.20520107949822936,27.0,Ст.10,2.0
17,219.0,5.0,2.77,1988.0,11,1016.0,428.1000061035156,51.004851892565966,14.0,0.0,56.0,2017.0,0.3123360251238967,29.0,Ст.10,1.0
17,219.0,6.0,5.05,1996.0,5,437.0,229.6500015258789,38.874838709490774,12.5,0.0,56.0,2016.0,0.1343413808849831,20.0,Ст.10,2.0
17,219.0,6.0,4.0,1995.0,5,631.0,347.5500030517578,35.72340212285485,12.75,0.0,56.0,2016.0,0.19398034631218386,21.0,Ст.10,2.0
17,219.0,6.0,0.52,1992.0,1,78.0,29.60000038146973,55.873583211881744,12.0,0.0,6.0,2014.0,0.023978553109905446,22.0,Ст.20,1.0
17,219.0,6.0,0.52,1992.0,1,72.0,24.70000076293945,60.10981788930965,12.0,0.0,56.0,2016.0,0.022134049024528108,24.0,Ст.20,1.0
17,219.0,8.0,1.34,2010.0,14,647.0,353.70001220703125,36.43290819757893,13.0,0.0,24.0,2016.0,0.1988990238731901,6.0,Ст.20А,1.0
17,273.0,10.0,1.83,2000.0,11,265.0,45.0,80.25449758666079,14.0,0.0,20.0,2016.0,0.052424848082127815,16.0,Ст.20,1.0
17,325.0,6.0,2.6,1998.0,5,4871.0,2662.6500244140625,36.422968179794736,11.0,0.0,20.0,2013.0,0.6799359567610425,15.0,Ст.10,2.0
17,325.0,6.0,2.6,1998.0,5,1189.0,676.0,33.890116768048195,11.0,0.0,20.0,2015.0,0.16597081761216986,17.0,Ст.10,1.0
20,114.0,8.0,2.7,1994.0,13,432.0,55.099998474121094,85.16903572509659,18.0,1.0,16.0,2013.0,0.4901067060320373,19.0,Ст.20,1.0
20,114.0,8.0,2.7,1994.0,13,783.0,48.4999998474121,87.65033250891933,17.830000000000005,1.0,16.0,2015.0,0.8883184046830674,21.0,Ст.20,5.0
20,114.0,8.0,2.7000000000000006,1994.0,13,393.33333333333326,39.66666666666666,88.29421418244316,11.693333333333333,1.0,16.0,2016.0,0.4462391304921327,22.0,Ст.20,3.0
20,114.0,10.0,0.4,1995.0,13,2686.0,124.6,94.6059672028953,134.0,0.0,16.0,2013.0,3.0472838250047505,18.0,Ст.20А,1.0
20,114.0,10.0,0.4,1995.0,13,2016.0,62.4000015258789,96.40088584775984,19.0,0.0,16.0,2015.0,2.2871646281495077,20.0,Ст.20А,1.0
20,114.0,10.0,0.4000000000000001,1995.0,13,1416.666666666667,45.8000005086263,95.98145723140064,10.266666666666667,0.0,16.0,2016.0,1.6072172072809865,21.0,Ст.20А,3.0
20,114.0,10.0,1.3,2004.0,13,3021.5,149.025,94.24754828517162,24.75,0.0,16.0,2013.0,3.4279106765643537,9.0,Ст.20,4.0
20,114.0,10.0,1.3,2004.0,13,2914.666666666666,155.41666666666666,93.801344486991,31.7,0.0,16.0,2014.0,3.3067075906976338,10.0,Ст.20,6.0
20,114.0,10.0,1.3,2004.0,13,2617.0,109.9000015258789,95.11690105278194,32.0,0.0,16.0,2015.0,2.9690028927912997,11.0,Ст.20,2.0
20,114.0,10.0,1.3,2004.0,13,2787.0,198.1666717529297,91.50832599620372,18.2,1.0,27.0,2016.0,3.1618689576650185,12.0,Ст.20,3.0
20,114.0,10.0,1.3,2004.0,13,2694.5,177.3499984741211,92.3449892285058,11.5,1.0,16.0,2017.0,3.0569271282484367,13.0,Ст.20,2.0
20,114.0,6.0,0.36,1998.0,13,548.0,81.69999694824219,82.66423422418899,14.6,0.0,16.0,2014.0,0.6217094326517509,16.0,Ст.20,1.0
20,114.0,10.0,1.43,1988.0,13,177.0,15.6,89.7516752069373,12.87,0.0,16.0,2016.0,0.20080760872145972,28.0,Ст.20,1.0
20,159.0,10.0,0.8,1990.0,13,801.0,89.0,87.08010335917315,19.0,0.0,16.0,2014.0,0.4671484026967879,24.0,Ст.20,1.0
20,159.0,10.0,0.8000000000000002,1990.0,13,618.0,61.10000228881836,88.54690482675682,12.61,0.0,16.0,2016.0,0.3604216140656865,26.0,Ст.20,3.0
20,159.0,6.0,0.6,1993.0,13,1664.8,136.53999938964844,90.48427601734896,18.0,0.0,16.0,2014.0,0.9709221732953964,21.0,Ст.20,5.0
20,159.0,6.0,0.6,1993.0,13,1750.0,69.80000305175781,95.36212604307256,12.5,0.0,16.0,2015.0,1.0206113666908598,22.0,Ст.20,1.0
20,159.0,6.0,0.6,1993.0,13,1780.5,83.04999923706055,94.60837784432286,12.505,0.0,16.0,2016.0,1.0383991647960436,23.0,Ст.20,2.0
20,159.0,10.0,0.22,1988.0,13,2005.0,65.09999847412111,96.22455498033285,11.0,0.0,16.0,2015.0,1.1693290229800994,27.0,Ст.20С,1.0
20,159.0,10.0,1.84,1985.0,14,992.0,36.29999923706055,95.74501985119845,15.0,0.0,16.0,2013.0,0.5785408432899045,28.0,Ст.10,3.0
20,159.0,10.0,1.84,1985.0,14,827.0,57.0,91.9856022046624,,0.0,16.0,2014.0,0.4823117715733378,29.0,Ст.10,2.0
20,159.0,10.0,1.84,1985.0,14,1279.0,59.466666412353504,94.53044464464638,12.166666666666664,0.0,16.0,2015.0,0.7459211074272055,30.0,Ст.10,3.0
20,159.0,10.0,1.84,1985.0,14,1102.0,33.09999847412109,96.50740741209205,11.33,0.0,16.0,2016.0,0.6426935577676157,31.0,Ст.10,2.0
20,159.0,6.0,0.66,1992.0,13,23245.5,922.0999755859376,93.51399145980943,12.5,0.0,18.5,2015.0,13.556926585378505,23.0,Ст.20,2.0
20,159.0,10.0,1.28,1993.0,13,2686.0,188.0,91.86133093213735,17.0,1.0,16.0,2013.0,1.5664926462466569,20.0,Ст.20,2.0
20,159.0,10.0,1.28,1993.0,13,2753.0,178.39999389648438,92.46488000842699,20.0,1.0,16.0,2014.0,1.6055674814285354,21.0,Ст.20,1.0
20,159.0,6.0,0.23,1992.0,13,2129.5,187.8500061035156,89.99342505425469,9.98,0.0,16.0,2016.0,1.241938231638963,24.0,Ст.20,2.0
20,159.0,8.0,1.472,2010.0,3,539.0,25.10000038146973,94.58514898790399,12.85,0.0,16.0,2017.0,0.3143483009407848,7.0,Ст.20А,1.0
20,168.0,14.0,0.85,1988.0,13,613.0,22.60000038146973,95.71303911729015,18.0,0.0,16.0,2015.0,0.3202274166724171,27.0,Ст.20,1.0
20,168.0,14.0,0.85,1988.0,13,430.0,8.600000381469728,97.67441850149548,10.81,0.0,16.0,2016.0,0.2246293461160512,28.0,Ст.20,1.0
20,168.0,14.0,0.85,1988.0,13,657.0,77.30000305175781,86.31906781144777,10.8,0.0,16.0,2017.0,0.3432127451121991,29.0,Ст.20,1.0
20,219.0,8.0,3.838,2010.0,3,1624.5,155.0999984741211,88.89806934119326,15.75,0.0,16.0,2015.0,0.4993994811159155,5.0,Ст.20А,2.0
20,219.0,8.0,3.838000000000001,2010.0,3,1519.25,123.73333295186359,90.23472935251313,12.175,0.0,16.0,2016.0,0.4670438052849213,6.0,Ст.20А,12.0
20,219.0,8.0,3.838,2010.0,3,1331.0,115.5999984741211,89.90093141420849,9.4,0.0,16.0,2017.0,0.4091724896062072,7.0,Ст.20А,1.0
20,273.0,10.0,0.23,1988.0,14,3088.0,279.0,89.49421617062296,21.0,0.0,16.0,2014.0,0.610897852368342,26.0,Ст.20А,1.0
20,325.0,10.0,0.08,1995.0,11,19679.0,1194.0,92.94490526437694,19.0,0.0,16.0,2014.0,2.7469635994868717,19.0,Ст.20А,2.0
20,325.0,10.0,0.08,1995.0,11,19336.0,1025.0,93.83605469013096,22.0,0.0,16.0,2015.0,2.699084717703042,20.0,Ст.20А,1.0
20,325.0,8.0,3.8369999999999997,2006.0,13,9887.0,484.6000061035156,94.30071427945651,9.48,0.0,16.0,2016.0,1.380112257133325,10.0,Ст.20А,1.0
19,114.0,8.0,2.2,1990.0,7,734.4,30.97999992370605,94.95063003952345,16.0,0.0,66.2,2014.0,0.8331814002544633,24.0,Ст.10пс,5.0
19,159.0,10.0,1.94,2000.0,2,1374.0,60.0,94.92231136386715,15.0,0.0,66.0,2013.0,0.8013257244761378,13.0,Ст.20,1.0
19,159.0,10.0,1.94,2000.0,2,2537.5,179.75,92.75986263931644,17.25,0.0,66.0,2014.0,1.4798864817017467,14.0,Ст.20,2.0
19,159.0,10.0,1.94,2000.0,2,1631.0,60.599998474121094,95.67963736941805,20.0,0.0,66.0,2016.0,0.9512097937558814,16.0,Ст.20,1.0
19,159.0,10.0,1.94,2000.0,2,4034.0,369.0,89.36366466430687,20.0,0.0,66.0,2017.0,2.3526550018462453,17.0,Ст.20,1.0
19,159.0,10.0,0.44,1988.0,14,2531.0,252.1333312988281,88.32844469555448,15.0,0.0,66.0,2015.0,1.4760956394826092,27.0,Ст.20А,3.0
19,159.0,10.0,1.105,2001.0,2,740.0,20.0,96.8573224387178,13.0,0.0,66.0,2016.0,0.4315728064864207,15.0,Ст.20С,1.0
19,159.0,6.0,0.2,2001.0,7,697.0,18.100000381469727,96.98041433694742,14.0,0.0,66.0,2016.0,0.4064949271905881,15.0,Ст.10пс,1.0
19,159.0,8.0,0.02,1988.0,14,2799.0,263.0,89.07417100791811,19.0,0.0,67.0,2015.0,1.6323949802101236,27.0,Ст.20,1.0
